time_s,capped
0.0011053085327148438,0
0.002155780792236328,0
0.00011420249938964844,0
0.003742218017578125,0
0.0014812946319580078,0
0.0015954971313476562,0
0.001544952392578125,0
0.004786252975463867,0
0.007009744644165039,0
0.00933218002319336,0
0.0040283203125,0
0.0054094791412353516,0
0.06976604461669922,0
0.0016341209411621094,0
0.0001308917999267578,0
0.0007383823394775391,0
0.01045989990234375,0
0.003541707992553711,0
0.018315553665161133,0
0.3119173049926758,0
0.004529237747192383,0
0.00011777877807617188,0
0.0024001598358154297,0
1.3723278045654297,0
0.00028967857360839844,0
0.0015358924865722656,0
0.0009860992431640625,0
0.0012197494506835938,0
0.007180213928222656,0
0.013461112976074219,0
0.002048015594482422,0
0.0009250640869140625,0
0.00011396408081054688,0
0.0012536048889160156,0
0.2461531162261963,0
0.7399823665618896,0
0.00880742073059082,0
0.00020623207092285156,0
0.001363992691040039,0
0.0015902519226074219,0
0.010804176330566406,0
0.001043558120727539,0
0.015846729278564453,0
0.6817631721496582,0
0.00019598007202148438,0
0.006841421127319336,0
0.011439800262451172,0
0.0012347698211669922,0
0.0005884170532226562,0
0.0008873939514160156,0
0.0008561611175537109,0
0.011474609375,0
0.016865015029907227,0
0.0064275264739990234,0
0.00011730194091796875,0
0.0009272098541259766,0
0.5002846717834473,0
0.0010635852813720703,0
0.000110626220703125,0
0.0009751319885253906,0
0.0002429485321044922,0
9.5367431640625e-05,0
0.00022554397583007812,0
1.0564777851104736,0
0.0010955333709716797,0
0.00903940200805664,0
0.0048596858978271484,0
0.0006475448608398438,0
0.010184049606323242,0
0.0019707679748535156,0
0.00011897087097167969,0
0.00148773193359375,0
0.0072939395904541016,0
0.0010521411895751953,0
0.013384819030761719,0
0.00022363662719726562,0
0.1357266902923584,0
0.0006227493286132812,0
0.006409883499145508,0
0.03795647621154785,0
0.0005908012390136719,0
0.0060579776763916016,0
0.27520155906677246,0
0.00017118453979492188,0
0.0001266002655029297,0
0.06415534019470215,0
0.0003688335418701172,0
0.0046024322509765625,0
0.0021393299102783203,0
0.000118255615234375,0
9.72747802734375e-05,0
0.02315378189086914,0
0.001064300537109375,0
0.07599782943725586,0
0.008209943771362305,0
0.00035858154296875,0
0.048693180084228516,0
0.5268638134002686,0
0.00023555755615234375,0
0.008439064025878906,0
0.0035881996154785156,0
0.00011849403381347656,0
0.0015382766723632812,0
0.0002684593200683594,0
0.001607656478881836,0
0.30895090103149414,0
0.0017511844635009766,0
0.0015397071838378906,0
0.0010330677032470703,0
0.00011229515075683594,0
0.00559687614440918,0
0.02121734619140625,0
0.00017523765563964844,0
8.64910364151001,0
0.0010890960693359375,0
0.004355907440185547,0
0.0013289451599121094,0
0.05395936965942383,0
0.0009531974792480469,0
0.001953125,0
0.007004976272583008,0
0.00011849403381347656,0
8.7738037109375e-05,0
9.799003601074219e-05,0
0.0008955001831054688,0
0.0005965232849121094,0
0.29343223571777344,0
0.0006799697875976562,0
0.011056661605834961,0
0.0006737709045410156,0
0.024466991424560547,0
0.003773927688598633,0
0.0009634494781494141,0
0.005690813064575195,0
0.00013256072998046875,0
0.01229715347290039,0
0.5811307430267334,0
0.0001938343048095703,0
0.30665111541748047,0
0.0013775825500488281,0
0.00763392448425293,0
0.0010547637939453125,0
0.0004031658172607422,0
0.016896963119506836,0
0.00012063980102539062,0
1.2989013195037842,0
0.013190031051635742,0
0.06674957275390625,0
0.0009818077087402344,0
0.028020381927490234,0
0.018582582473754883,0
0.018526315689086914,0
0.7194154262542725,0
0.04185032844543457,0
0.0001442432403564453,0
0.0035638809204101562,0
0.0019631385803222656,0
0.0009262561798095703,0
0.01946234703063965,0
0.0038750171661376953,0
0.00091552734375,0
0.0011439323425292969,0
0.0046863555908203125,0
0.00010538101196289062,0
0.0016422271728515625,0
0.0005829334259033203,0
0.49939441680908203,0
0.0010027885437011719,0
0.0009877681732177734,0
